chr4	100112	29
chr4	100113	29
chr4	100114	29
chr4	100115	29
chr4	100116	28
chr4	100117	28
chr4	100118	28
chr4	100119	28
chr4	100120	28
chr4	100121	29
chr4	100122	28
chr4	100123	27
chr4	100124	26
chr4	100125	27
chr4	100126	27
chr4	100127	27
chr4	100128	26
chr4	100129	26
chr4	100130	26
chr4	100131	27
chr4	100132	26
chr4	100133	28
chr4	100134	27
chr4	100135	27
chr4	100136	26
chr4	100137	26
chr4	100138	26
chr4	100139	26
chr4	100140	26
chr4	100141	25
chr4	100142	25
chr4	100143	26
chr4	100144	25
chr4	100145	25
chr4	100146	24
chr4	100147	24
chr4	100148	24
chr4	100149	24
chr4	100150	24
chr4	100151	23
chr4	100152	24
chr4	100153	24
chr4	100154	24
chr4	100155	23
chr4	100156	23
chr4	100157	23
chr4	100158	23
chr4	100159	22
chr4	100160	22
chr4	100161	21
chr4	100162	20
chr4	100163	20
chr4	100164	20
chr4	100165	20
chr4	100166	20
chr4	100167	21
chr4	100168	21
chr4	100169	21
chr4	100170	21
chr4	100171	21
chr4	100172	21
chr4	100173	21
chr4	100174	21
chr4	100175	21
chr4	100176	21
chr4	100177	21
chr4	100178	20
chr4	100179	20
chr4	100180	18
chr4	100181	17
chr4	100182	18
chr4	100183	18
chr4	100184	19
chr4	100185	19
chr4	100186	19
chr4	100187	17
chr4	100188	17
chr4	100189	18
chr4	100190	18
chr4	100191	18
chr4	100192	18
chr4	100193	18
chr4	100194	18
chr4	100195	18
chr4	100196	18
chr4	100197	18
chr4	100198	18
chr4	100199	19
chr4	100200	19
chr4	100201	20
chr4	100202	19
chr4	100203	19
chr4	100204	19
chr4	100205	19
chr4	100206	19
chr4	100207	19
chr4	100208	19
chr4	100209	19
chr4	100210	19
chr4	100211	19
chr4	100212	19
chr4	100213	19
chr4	100214	19
chr4	100215	20
chr4	100216	20
chr4	100217	20
chr4	100218	20
chr4	100219	20
chr4	100220	21
chr4	100221	20
chr4	100222	21
chr4	100223	21
chr4	100224	21
chr4	100225	20
chr4	100226	20
chr4	100227	21
chr4	100228	22
chr4	100229	23
chr4	100230	23
chr4	100231	22
chr4	100232	22
chr4	100233	20
chr4	100234	20
chr4	100235	20
chr4	100236	21
chr4	100237	21
chr4	100238	23
chr4	100239	23
chr4	100240	23
chr4	100241	22
chr4	100242	23
chr4	100243	23
chr4	100244	23
chr4	100245	23
chr4	100246	24
chr4	100247	24
chr4	100248	24
chr4	100249	23
chr4	100250	23
chr4	100251	23
chr4	100252	22
chr4	100253	24
chr4	100254	24
chr4	100255	24
chr4	100256	24
chr4	100257	24
chr4	100258	24
chr4	100259	27
chr4	100260	27
chr4	100261	27
chr4	100262	28
chr4	100263	28
chr4	100264	28
chr4	100265	28
chr4	100266	28
chr4	100267	27
chr4	100268	27
chr4	100269	27
chr4	100270	28
chr4	100271	28
chr4	100272	28
chr4	100273	28
chr4	100274	28
chr4	100275	28
chr4	100276	28
chr4	100277	28
chr4	100278	28
chr4	100279	29
chr4	100280	29
chr4	100281	29
chr4	100282	28
chr4	100283	29
chr4	100284	28
chr4	100285	28
chr4	100286	28
chr4	100287	28
chr4	100288	29
chr4	100289	28
chr4	100290	28
chr4	100291	30
chr4	100292	30
chr4	100293	30
chr4	100294	28
chr4	100295	28
chr4	100296	29
chr4	100297	29
chr4	100298	29
chr4	100299	28
chr4	100300	28
chr4	100301	27
chr4	100302	27
chr4	100303	27
chr4	100304	28
chr4	100305	29
chr4	100306	29
chr4	100307	29
chr4	100308	29
chr4	100309	29
chr4	100310	29
chr4	100311	29
chr4	100312	29
chr4	100313	29
chr4	100314	29
chr4	100315	29
chr4	100316	29
chr4	100317	30
chr4	100318	30
chr4	100319	31
chr4	100320	32
chr4	100321	32
chr4	100322	32
chr4	100323	32
chr4	100324	32
chr4	100325	32
chr4	100326	32
chr4	100327	31
chr4	100328	30
chr4	100329	29
chr4	100330	30
chr4	100331	30
chr4	100332	30
chr4	100333	30
chr4	100334	30
chr4	100335	30
chr4	100336	30
chr4	100337	30
chr4	100338	28
chr4	100339	28
chr4	100340	28
chr4	100341	28
chr4	100342	27
chr4	100343	26
chr4	100344	26
chr4	100345	26
chr4	100346	25
chr4	100347	25
chr4	100348	25
chr4	100349	25
chr4	100350	25
chr4	100351	26
chr4	100352	26
chr4	100353	24
chr4	100354	25
chr4	100355	25
chr4	100356	25
chr4	100357	26
chr4	100358	26
chr4	100359	23
chr4	100360	23
chr4	100361	24
chr4	100362	23
chr4	100363	23
chr4	100364	23
chr4	100365	23
chr4	100366	23
chr4	100367	23
chr4	100368	23
chr4	100369	23
chr4	100370	22
chr4	100371	22
chr4	100372	22
chr4	100373	22
chr4	100374	22
chr4	100375	23
chr4	100376	23
chr4	100377	23
chr4	100378	23
chr4	100379	22
chr4	100380	23
chr4	100381	23
chr4	100382	23
chr4	100383	22
chr4	100384	22
chr4	100385	22
chr4	100386	22
chr4	100387	22
chr4	100388	21
chr4	100389	21
chr4	100390	21
chr4	100391	19
chr4	100392	19
chr4	100393	18
chr4	100394	18
chr4	100395	19
chr4	100396	18
chr4	100397	19
chr4	100398	19
chr4	100399	19
chr4	100400	20
chr4	100401	20
chr4	100402	21
chr4	100403	21
chr4	100404	21
chr4	100405	20
chr4	100406	20
chr4	100407	20
chr4	100408	21
chr4	100409	21
chr4	100410	21
chr4	100411	21
chr4	100412	21
chr4	100413	21
chr4	100414	22
chr4	100415	22
chr4	100416	22
chr4	100417	21
chr4	100418	21
chr4	100419	21
chr4	100420	19
chr4	100421	19
chr4	100422	18
chr4	100423	18
chr4	100424	19
chr4	100425	19
chr4	100426	19
chr4	100427	19
chr4	100428	20
chr4	100429	20
chr4	100430	19
chr4	100431	19
chr4	100432	20
chr4	100433	20
chr4	100434	21
chr4	100435	21
chr4	100436	20
chr4	100437	20
chr4	100438	20
chr4	100439	20
chr4	100440	21
chr4	100441	21
chr4	100442	21
chr4	100443	21
chr4	100444	21
chr4	100445	21
chr4	100446	21
chr4	100447	21
chr4	100448	22
chr4	100449	22
chr4	100450	22
chr4	100451	21
chr4	100452	22
chr4	100453	22
chr4	100454	21
chr4	100455	22
chr4	100456	25
chr4	100457	24
chr4	100458	24
chr4	100459	24
chr4	100460	24
chr4	100461	23
chr4	100462	23
chr4	100463	23
chr4	100464	23
chr4	100465	24
chr4	100466	24
chr4	100467	24
chr4	100468	24
chr4	100469	24
chr4	100470	25
chr4	100471	26
chr4	100472	27
chr4	100473	28
chr4	100474	28
chr4	100475	27
chr4	100476	28
chr4	100477	28
chr4	100478	28
chr4	100479	28
chr4	100480	27
chr4	100481	27
chr4	100482	27
chr4	100483	28
chr4	100484	28
chr4	100485	29
chr4	100486	29
chr4	100487	29
chr4	100488	29
chr4	100489	29
chr4	100490	29
chr4	100491	30
chr4	100492	30
chr4	100493	30
chr4	100494	30
chr4	100495	29
chr4	100496	30
chr4	100497	29
chr4	100498	29
chr4	100499	29
chr4	100500	28
chr4	100501	28
chr4	100502	27
chr4	100503	27
chr4	100504	26
chr4	100505	26
chr4	100506	26
chr4	100507	27
chr4	100508	26
chr4	100509	26
chr4	100510	25
chr4	100511	25
chr4	100512	26
chr4	100513	27
chr4	100514	26
chr4	100515	26
chr4	100516	26
chr4	100517	26
chr4	100518	26
chr4	100519	25
chr4	100520	25
chr4	100521	25
chr4	100522	25
chr4	100523	25
chr4	100524	24
chr4	100525	25
chr4	100526	25
chr4	100527	27
chr4	100528	27
chr4	100529	27
chr4	100530	27
chr4	100531	28
chr4	100532	27
chr4	100533	28
chr4	100534	29
chr4	100535	30
chr4	100536	30
chr4	100537	30
chr4	100538	30
chr4	100539	30
chr4	100540	29
chr4	100541	31
chr4	100542	31
chr4	100543	31
chr4	100544	31
chr4	100545	32
chr4	100546	32
chr4	100547	33
chr4	100548	34
chr4	100549	34
chr4	100550	36
chr4	100551	36
chr4	100552	35
chr4	100553	35
chr4	100554	36
chr4	100555	35
chr4	100556	32
chr4	100557	32
chr4	100558	32
chr4	100559	32
chr4	100560	32
chr4	100561	32
chr4	100562	32
chr4	100563	32
chr4	100564	33
chr4	100565	32
chr4	100566	32
chr4	100567	32
chr4	100568	33
chr4	100569	34
chr4	100570	33
chr4	100571	33
chr4	100572	32
chr4	100573	31
chr4	100574	32
chr4	100575	32
chr4	100576	32
chr4	100577	32
chr4	100578	32
chr4	100579	32
chr4	100580	32
chr4	100581	32
chr4	100582	32
chr4	100583	31
chr4	100584	32
chr4	100585	32
chr4	100586	32
chr4	100587	32
chr4	100588	32
chr4	100589	32
chr4	100590	32
chr4	100591	33
chr4	100592	35
chr4	100593	35
chr4	100594	35
chr4	100595	35
chr4	100596	34
chr4	100597	34
chr4	100598	34
chr4	100599	34
chr4	100600	34
chr4	100601	34
chr4	100602	35
chr4	100603	35
chr4	100604	36
chr4	100605	37
chr4	100606	37
chr4	100607	36
chr4	100608	36
chr4	100609	38
chr4	100610	38
chr4	100611	39
chr4	100612	39
chr4	100613	39
chr4	100614	39
chr4	100615	39
chr4	100616	39
chr4	100617	39
chr4	100618	39
chr4	100619	39
chr4	100620	40
chr4	100621	41
chr4	100622	41
chr4	100623	42
chr4	100624	43
chr4	100625	42
chr4	100626	42
chr4	100627	40
chr4	100628	39
chr4	100629	39
chr4	100630	40
chr4	100631	39
chr4	100632	40
chr4	100633	39
chr4	100634	37
chr4	100635	36
chr4	100636	38
chr4	100637	38
chr4	100638	38
chr4	100639	38
chr4	100640	38
chr4	100641	36
chr4	100642	37
chr4	100643	37
chr4	100644	37
chr4	100645	36
chr4	100646	36
chr4	100647	35
chr4	100648	33
chr4	100649	34
chr4	100650	33
chr4	100651	33
chr4	100652	33
chr4	100653	33
chr4	100654	32
chr4	100655	32
chr4	100656	32
chr4	100657	32
chr4	100658	32
chr4	100659	32
chr4	100660	32
chr4	100661	32
chr4	100662	32
chr4	100663	32
chr4	100664	31
chr4	100665	31
chr4	100666	31
chr4	100667	31
chr4	100668	30
chr4	100669	29
chr4	100670	29
chr4	100671	28
chr4	100672	28
chr4	100673	28
chr4	100674	27
chr4	100675	27
chr4	100676	26
chr4	100677	27
chr4	100678	27
chr4	100679	27
chr4	100680	27
chr4	100681	27
chr4	100682	27
chr4	100683	27
chr4	100684	26
chr4	100685	25
chr4	100686	25
chr4	100687	25
chr4	100688	26
chr4	100689	28
chr4	100690	28
chr4	100691	27
chr4	100692	25
chr4	100693	25
chr4	100694	25
chr4	100695	25
chr4	100696	25
chr4	100697	26
chr4	100698	26
chr4	100699	26
chr4	100700	27
chr4	100701	27
chr4	100702	27
chr4	100703	27
chr4	100704	26
chr4	100705	26
chr4	100706	26
chr4	100707	26
chr4	100708	26
chr4	100709	24
chr4	100710	24
chr4	100711	24
chr4	100712	23
chr4	100713	22
chr4	100714	22
chr4	100715	21
chr4	100716	21
chr4	100717	21
chr4	100718	21
chr4	100719	21
chr4	100720	20
chr4	100721	20
chr4	100722	20
chr4	100723	19
chr4	100724	18
chr4	100725	18
chr4	100726	18
chr4	100727	18
chr4	100728	18
chr4	100729	19
chr4	100730	18
chr4	100731	18
chr4	100732	19
chr4	100733	19
chr4	100734	20
chr4	100735	21
chr4	100736	19
chr4	100737	19
chr4	100738	19
chr4	100739	19
chr4	100740	19
chr4	100741	19
chr4	100742	18
chr4	100743	19
chr4	100744	19
chr4	100745	19
chr4	100746	19
chr4	100747	20
chr4	100748	21
chr4	100749	20
chr4	100750	19
chr4	100751	19
chr4	100752	19
chr4	100753	19
chr4	100754	19
chr4	100755	19
chr4	100756	20
chr4	100757	20
chr4	100758	21
chr4	100759	21
chr4	100760	21
chr4	100761	21
chr4	100762	21
chr4	100763	21
chr4	100764	21
chr4	100765	22
chr4	100766	22
chr4	100767	22
chr4	100768	22
chr4	100769	22
chr4	100770	22
chr4	100771	22
chr4	100772	23
chr4	100773	23
chr4	100774	23
chr4	100775	24
chr4	100776	24
chr4	100777	23
chr4	100778	23
chr4	100779	24
chr4	100780	24
chr4	100781	24
chr4	100782	24
chr4	100783	24
chr4	100784	24
chr4	100785	24
chr4	100786	24
chr4	100787	24
chr4	100788	23
chr4	100789	22
chr4	100790	22
chr4	100791	21
chr4	100792	21
chr4	100793	21
chr4	100794	21
chr4	100795	21
chr4	100796	22
chr4	100797	21
chr4	100798	21
chr4	100799	21
chr4	100800	21
chr4	100801	22
chr4	100802	21
chr4	100803	21
chr4	100804	21
chr4	100805	21
chr4	100806	21
chr4	100807	22
chr4	100808	22
chr4	100809	23
chr4	100810	24
chr4	100811	23
chr4	100812	23
chr4	100813	23
chr4	100814	23
chr4	100815	23
chr4	100816	23
chr4	100817	23
chr4	100818	23
chr4	100819	23
chr4	100820	23
chr4	100821	22
chr4	100822	22
chr4	100823	22
chr4	100824	22
chr4	100825	22
chr4	100826	22
chr4	100827	22
chr4	100828	22
chr4	100829	22
chr4	100830	22
chr4	100831	23
chr4	100832	21
chr4	100833	21
chr4	100834	21
chr4	100835	20
chr4	100836	21
chr4	100837	21
chr4	100838	21
chr4	100839	21
chr4	100840	21
chr4	100841	21
chr4	100842	21
chr4	100843	21
chr4	100844	22
chr4	100845	22
chr4	100846	22
chr4	100847	21
chr4	100848	20
chr4	100849	20
chr4	100850	20
chr4	100851	20
chr4	100852	20
chr4	100853	20
chr4	100854	21
chr4	100855	22
chr4	100856	21
chr4	100857	21
chr4	100858	20
chr4	100859	20
chr4	100860	20
chr4	100861	21
chr4	100862	21
chr4	100863	21
chr4	100864	23
chr4	100865	22
chr4	100866	22
chr4	100867	23
chr4	100868	24
chr4	100869	24
chr4	100870	25
chr4	100871	25
chr4	100872	24
chr4	100873	24
chr4	100874	24
chr4	100875	25
chr4	100876	26
chr4	100877	26
chr4	100878	26
chr4	100879	25
chr4	100880	25
chr4	100881	25
chr4	100882	25
chr4	100883	25
chr4	100884	26
chr4	100885	26
chr4	100886	27
chr4	100887	27
chr4	100888	27
chr4	100889	29
chr4	100890	29
chr4	100891	30
chr4	100892	30
chr4	100893	30
chr4	100894	30
chr4	100895	30
chr4	100896	29
chr4	100897	30
chr4	100898	30
chr4	100899	30
chr4	100900	29
chr4	100901	28
chr4	100902	28
chr4	100903	29
chr4	100904	29
chr4	100905	28
chr4	100906	29
chr4	100907	28
chr4	100908	28
chr4	100909	27
chr4	100910	26
chr4	100911	26
chr4	100912	26
chr4	100913	26
chr4	100914	26
chr4	100915	27
chr4	100916	27
chr4	100917	27
chr4	100918	28
chr4	100919	28
chr4	100920	28
chr4	100921	28
chr4	100922	28
chr4	100923	28
chr4	100924	28
chr4	100925	28
chr4	100926	28
chr4	100927	28
chr4	100928	28
chr4	100929	27
chr4	100930	27
chr4	100931	26
chr4	100932	26
chr4	100933	26
chr4	100934	25
chr4	100935	25
chr4	100936	24
chr4	100937	24
chr4	100938	24
chr4	100939	26
chr4	100940	26
chr4	100941	26
chr4	100942	26
chr4	100943	25
chr4	100944	24
chr4	100945	24
chr4	100946	24
chr4	100947	25
chr4	100948	26
chr4	100949	26
chr4	100950	26
chr4	100951	26
chr4	100952	27
chr4	100953	28
chr4	100954	27
chr4	100955	26
chr4	100956	26
chr4	100957	26
chr4	100958	26
chr4	100959	26
chr4	100960	27
chr4	100961	26
chr4	100962	26
chr4	100963	26
chr4	100964	24
chr4	100965	24
chr4	100966	24
chr4	100967	23
chr4	100968	22
chr4	100969	22
chr4	100970	21
chr4	100971	22
chr4	100972	23
chr4	100973	23
chr4	100974	23
chr4	100975	21
chr4	100976	20
chr4	100977	20
chr4	100978	20
chr4	100979	20
chr4	100980	20
chr4	100981	20
chr4	100982	20
chr4	100983	20
chr4	100984	19
chr4	100985	20
chr4	100986	19
chr4	100987	19
chr4	100988	19
chr4	100989	17
chr4	100990	18
chr4	100991	17
chr4	100992	17
chr4	100993	17
chr4	100994	17
chr4	100995	18
chr4	100996	18
chr4	100997	17
chr4	100998	17
chr4	100999	18
chr4	101000	18
chr4	101001	18
chr4	101002	19
chr4	101003	18
chr4	101004	19
chr4	101005	19
chr4	101006	18
chr4	101007	18
chr4	101008	18
chr4	101009	18
chr4	101010	18
chr4	101011	18
chr4	101012	18
chr4	101013	18
chr4	101014	19
chr4	101015	18
chr4	101016	18
chr4	101017	18
chr4	101018	17
chr4	101019	17
chr4	101020	17
chr4	101021	17
chr4	101022	17
chr4	101023	17
chr4	101024	17
chr4	101025	17
chr4	101026	17
chr4	101027	17
chr4	101028	18
chr4	101029	18
chr4	101030	18
chr4	101031	19
chr4	101032	19
chr4	101033	19
chr4	101034	20
chr4	101035	20
chr4	101036	20
chr4	101037	21
chr4	101038	21
chr4	101039	20
chr4	101040	21
chr4	101041	21
chr4	101042	22
chr4	101043	22
chr4	101044	22
chr4	101045	22
chr4	101046	23
chr4	101047	24
chr4	101048	23
chr4	101049	23
chr4	101050	23
chr4	101051	23
chr4	101052	24
chr4	101053	23
chr4	101054	24
chr4	101055	24
chr4	101056	24
chr4	101057	24
chr4	101058	24
chr4	101059	24
chr4	101060	23
chr4	101061	24
chr4	101062	24
chr4	101063	24
chr4	101064	24
chr4	101065	25
chr4	101066	26
chr4	101067	26
chr4	101068	26
chr4	101069	26
chr4	101070	26
chr4	101071	25
chr4	101072	25
chr4	101073	25
chr4	101074	25
chr4	101075	25
chr4	101076	25
chr4	101077	25
chr4	101078	25
chr4	101079	25
chr4	101080	25
chr4	101081	25
chr4	101082	25
chr4	101083	26
chr4	101084	26
chr4	101085	26
chr4	101086	26
chr4	101087	26
chr4	101088	26
chr4	101089	25
chr4	101090	24
chr4	101091	25
chr4	101092	26
chr4	101093	27
chr4	101094	28
chr4	101095	27
chr4	101096	27
chr4	101097	27
chr4	101098	27
chr4	101099	26
chr4	101100	27
chr4	101101	27
chr4	101102	27
chr4	101103	27
chr4	101104	27
chr4	101105	27
chr4	101106	28
chr4	101107	28
chr4	101108	28
chr4	101109	31
chr4	101110	31
chr4	101111	31
chr4	101112	31
chr4	101113	31
chr4	101114	30
chr4	101115	30
chr4	101116	31
chr4	101117	32
chr4	101118	32
chr4	101119	32
chr4	101120	32
chr4	101121	32
chr4	101122	32
chr4	101123	32
chr4	101124	32
chr4	101125	33
chr4	101126	33
chr4	101127	33
chr4	101128	32
chr4	101129	32
chr4	101130	33
chr4	101131	32
chr4	101132	32
chr4	101133	33
chr4	101134	32
chr4	101135	32
chr4	101136	32
chr4	101137	31
chr4	101138	31
chr4	101139	30
chr4	101140	29
chr4	101141	29
chr4	101142	28
chr4	101143	28
chr4	101144	28
chr4	101145	28
chr4	101146	27
chr4	101147	26
chr4	101148	26
chr4	101149	26
chr4	101150	26
chr4	101151	26
chr4	101152	24
chr4	101153	24
chr4	101154	23
chr4	101155	23
chr4	101156	23
chr4	101157	24
chr4	101158	24
chr4	101159	24
chr4	101160	24
chr4	101161	23
chr4	101162	23
chr4	101163	24
chr4	101164	24
chr4	101165	23
chr4	101166	22
chr4	101167	23
chr4	101168	23
chr4	101169	24
chr4	101170	24
chr4	101171	24
chr4	101172	23
chr4	101173	23
chr4	101174	23
chr4	101175	24
chr4	101176	24
chr4	101177	24
chr4	101178	24
chr4	101179	24
chr4	101180	24
chr4	101181	24
chr4	101182	25
chr4	101183	25
chr4	101184	25
chr4	101185	24
chr4	101186	24
chr4	101187	24
chr4	101188	24
chr4	101189	24
chr4	101190	25
chr4	101191	24
chr4	101192	23
chr4	101193	24
chr4	101194	23
chr4	101195	23
chr4	101196	23
chr4	101197	23
chr4	101198	23
chr4	101199	23
chr4	101200	22
chr4	101201	22
chr4	101202	21
chr4	101203	21
chr4	101204	21
chr4	101205	21
chr4	101206	20
chr4	101207	20
chr4	101208	20
chr4	101209	17
chr4	101210	17
chr4	101211	17
chr4	101212	17
chr4	101213	18
chr4	101214	18
chr4	101215	18
chr4	101216	17
chr4	101217	16
chr4	101218	16
chr4	101219	16
chr4	101220	16
chr4	101221	16
chr4	101222	16
chr4	101223	16
chr4	101224	17
chr4	101225	16
chr4	101226	16
chr4	101227	16
chr4	101228	16
chr4	101229	16
chr4	101230	15
chr4	101231	16
chr4	101232	16
chr4	101233	15
chr4	101234	15
chr4	101235	15
chr4	101236	16
chr4	101237	16
chr4	101238	16
chr4	101239	17
chr4	101240	18
chr4	101241	20
chr4	101242	20
chr4	101243	20
chr4	101244	20
chr4	101245	20
chr4	101246	21
chr4	101247	20
chr4	101248	20
chr4	101249	20
chr4	101250	20
chr4	101251	21
chr4	101252	21
chr4	101253	22
chr4	101254	22
chr4	101255	23
chr4	101256	25
chr4	101257	24
chr4	101258	24
chr4	101259	24
chr4	101260	24
chr4	101261	24
chr4	101262	24
chr4	101263	23
chr4	101264	23
chr4	101265	23
chr4	101266	23
chr4	101267	22
chr4	101268	23
chr4	101269	22
chr4	101270	22
chr4	101271	22
chr4	101272	23
chr4	101273	23
chr4	101274	23
chr4	101275	23
chr4	101276	24
chr4	101277	24
chr4	101278	24
chr4	101279	25
chr4	101280	26
chr4	101281	26
chr4	101282	25
chr4	101283	24
chr4	101284	24
chr4	101285	24
chr4	101286	24
chr4	101287	24
chr4	101288	25
chr4	101289	25
chr4	101290	25
chr4	101291	25
chr4	101292	25
chr4	101293	23
chr4	101294	23
chr4	101295	23
chr4	101296	23
chr4	101297	25
chr4	101298	25
chr4	101299	25
chr4	101300	25
chr4	101301	25
chr4	101302	25
chr4	101303	25
chr4	101304	25
chr4	101305	25
chr4	101306	25
chr4	101307	25
chr4	101308	25
chr4	101309	26
chr4	101310	26
chr4	101311	27
chr4	101312	27
chr4	101313	26
chr4	101314	26
chr4	101315	27
chr4	101316	27
chr4	101317	29
chr4	101318	29
chr4	101319	29
chr4	101320	30
chr4	101321	30
chr4	101322	31
chr4	101323	31
chr4	101324	32
chr4	101325	33
chr4	101326	33
chr4	101327	33
chr4	101328	33
chr4	101329	33
chr4	101330	33
chr4	101331	34
chr4	101332	34
chr4	101333	34
chr4	101334	34
chr4	101335	34
chr4	101336	33
chr4	101337	33
chr4	101338	33
chr4	101339	32
chr4	101340	31
chr4	101341	30
chr4	101342	30
chr4	101343	30
chr4	101344	30
chr4	101345	30
chr4	101346	29
chr4	101347	29
chr4	101348	29
chr4	101349	29
chr4	101350	29
chr4	101351	29
chr4	101352	29
chr4	101353	28
chr4	101354	28
chr4	101355	27
chr4	101356	26
chr4	101357	26
chr4	101358	26
chr4	101359	27
chr4	101360	27
chr4	101361	27
chr4	101362	28
chr4	101363	29
chr4	101364	29
chr4	101365	29
chr4	101366	29
chr4	101367	29
chr4	101368	28
chr4	101369	28
chr4	101370	29
chr4	101371	29
chr4	101372	28
chr4	101373	28
chr4	101374	28
chr4	101375	27
chr4	101376	26
chr4	101377	26
chr4	101378	27
chr4	101379	26
chr4	101380	25
chr4	101381	25
chr4	101382	25
chr4	101383	25
chr4	101384	25
chr4	101385	25
chr4	101386	25
chr4	101387	25
chr4	101388	24
chr4	101389	25
chr4	101390	25
chr4	101391	25
chr4	101392	25
chr4	101393	25
chr4	101394	25
chr4	101395	25
chr4	101396	26
chr4	101397	24
chr4	101398	24
chr4	101399	24
chr4	101400	24
chr4	101401	24
chr4	101402	24
chr4	101403	24
chr4	101404	23
chr4	101405	23
chr4	101406	23
chr4	101407	23
chr4	101408	24
chr4	101409	23
chr4	101410	23
chr4	101411	23
chr4	101412	25
chr4	101413	27
chr4	101414	27
chr4	101415	26
chr4	101416	26
chr4	101417	25
chr4	101418	25
chr4	101419	25
chr4	101420	24
chr4	101421	24
chr4	101422	24
chr4	101423	24
chr4	101424	23
chr4	101425	23
chr4	101426	23
chr4	101427	23
chr4	101428	23
chr4	101429	23
chr4	101430	23
chr4	101431	21
chr4	101432	21
chr4	101433	21
chr4	101434	21
chr4	101435	21
chr4	101436	21
chr4	101437	21
chr4	101438	21
chr4	101439	21
chr4	101440	21
chr4	101441	20
chr4	101442	20
chr4	101443	21
chr4	101444	22
chr4	101445	22
chr4	101446	22
chr4	101447	22
chr4	101448	22
chr4	101449	22
chr4	101450	22
chr4	101451	21
chr4	101452	21
chr4	101453	21
chr4	101454	21
chr4	101455	21
chr4	101456	20
chr4	101457	21
chr4	101458	21
chr4	101459	22
chr4	101460	23
chr4	101461	23
chr4	101462	22
chr4	101463	21
chr4	101464	21
chr4	101465	21
chr4	101466	22
chr4	101467	22
chr4	101468	22
chr4	101469	22
chr4	101470	21
chr4	101471	22
chr4	101472	22
chr4	101473	22
chr4	101474	22
chr4	101475	22
chr4	101476	22
chr4	101477	23
chr4	101478	23
chr4	101479	23
chr4	101480	23
chr4	101481	23
chr4	101482	23
chr4	101483	23
chr4	101484	23
chr4	101485	23
chr4	101486	23
chr4	101487	23
chr4	101488	23
chr4	101489	22
chr4	101490	21
chr4	101491	22
chr4	101492	23
chr4	101493	24
chr4	101494	24
chr4	101495	24
chr4	101496	24
chr4	101497	24
chr4	101498	24
chr4	101499	24
chr4	101500	24
chr4	101501	25
chr4	101502	25
chr4	101503	25
chr4	101504	25
chr4	101505	25
chr4	101506	25
chr4	101507	25
chr4	101508	26
chr4	101509	26
chr4	101510	26
chr4	101511	26
chr4	101512	24
chr4	101513	23
chr4	101514	23
chr4	101515	23
chr4	101516	23
chr4	101517	23
chr4	101518	23
chr4	101519	23
chr4	101520	23
chr4	101521	24
chr4	101522	23
chr4	101523	23
chr4	101524	22
chr4	101525	21
chr4	101526	21
chr4	101527	21
chr4	101528	22
chr4	101529	23
chr4	101530	23
chr4	101531	23
chr4	101532	24
chr4	101533	25
chr4	101534	25
chr4	101535	25
chr4	101536	25
chr4	101537	25
chr4	101538	26
chr4	101539	26
chr4	101540	26
chr4	101541	26
chr4	101542	26
chr4	101543	25
chr4	101544	24
chr4	101545	24
chr4	101546	25
chr4	101547	25
chr4	101548	25
chr4	101549	25
chr4	101550	25
chr4	101551	25
chr4	101552	25
chr4	101553	25
chr4	101554	25
